City Code;City Name;Registered Voters;Issued Ballots;Valid Votes;Občanská demokratická strana;Řád národa - Vlastenecká unie;CESTA ODPOVĚDNÉ SPOLEČNOSTI;Česká str.sociálně demokrat.;Radostné Česko;STAROSTOVÉ A NEZÁVISLÍ;Komunistická str.Čech a Moravy;Strana zelených;ROZUMNÍ-stop migraci,diktát.EU;Strana svobodných občanů;Blok proti islam.-Obran.domova;Občanská demokratická aliance;Česká pirátská strana;Unie H.A.V.E.L.;Referendum o Evropské unii;TOP 09;ANO 2011;Dobrá volba 2016;SPR-Republ.str.Čsl. M.Sládka;Křesť.demokr.unie-Čs.str.lid.;Česká strana národně sociální;REALISTÉ;SPORTOVCI;Dělnic.str.sociální spravedl.;Svob.a př.dem.-T.Okamura (SPD);Strana Práv Občanů
540498;Kosova Hora;1080;678;675;1;55;8,14;2;0;0,00;3;0;0,00;4;43;6,37;6;0;0,00;7;83;12,29;8;36;5,33;9;10;1,48;10;18;2,66;12;5;0,74;13;0;0,00;14;1;0,14;15;92;13,62;17;0;0,00;19;0;0,00;20;22;3,25;21;196;29,03;22;0;0,00;23;1;0,14;24;41;6,07;25;0;0,00;26;2;0,29;27;3;0,44;28;0;0,00;29;67;9,92;30;0;0,00
513555;Kotenčice;168;122;121;1;20;16,52;2;1;0,82;3;0;0,00;4;13;10,74;6;0;0,00;7;2;1,65;8;8;6,61;9;2;1,65;10;1;0,82;12;2;1,65;13;0;0,00;14;0;0,00;15;16;13,22;17;0;0,00;19;0;0,00;20;5;4,13;21;30;24,79;22;0;0,00;23;0;0,00;24;7;5,78;25;0;0,00;26;0;0,00;27;0;0,00;28;1;0,82;29;13;10,74;30;0;0,00
529681;Koupě;98;56;56;1;2;3,57;2;0;0,00;3;0;0,00;4;14;25,00;6;0;0,00;7;1;1,78;8;8;14,28;9;1;1,78;10;1;1,78;12;0;0,00;13;0;0,00;14;0;0,00;15;1;1,78;17;0;0,00;19;0;0,00;20;3;5,35;21;18;32,14;22;0;0,00;23;0;0,00;24;0;0,00;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;7;12,50;30;0;0,00
540536;Kozárovice;333;213;210;1;22;10,47;2;0;0,00;3;0;0,00;4;18;8,57;6;0;0,00;7;11;5,23;8;28;13,33;9;2;0,95;10;1;0,47;12;2;0,95;13;0;0,00;14;0;0,00;15;18;8,57;17;0;0,00;19;0;0,00;20;3;1,42;21;64;30,47;22;0;0,00;23;0;0,00;24;7;3,33;25;0;0,00;26;1;0,47;27;0;0,00;28;2;0,95;29;31;14,76;30;0;0,00
540552;Krásná Hora nad Vltavou;867;534;529;1;45;8,50;2;1;0,18;3;0;0,00;4;36;6,80;6;0;0,00;7;66;12,47;8;29;5,48;9;3;0,56;10;5;0,94;12;4;0,75;13;1;0,18;14;1;0,18;15;58;10,96;17;2;0,37;19;2;0,37;20;19;3,59;21;159;30,05;22;0;0,00;23;3;0,56;24;33;6,23;25;2;0,37;26;2;0,37;27;1;0,18;28;1;0,18;29;54;10,20;30;2;0,37
540579;Křepenice;152;112;112;1;22;19,64;2;1;0,89;3;0;0,00;4;7;6,25;6;0;0,00;7;14;12,50;8;3;2,67;9;3;2,67;10;0;0,00;12;0;0,00;13;0;0,00;14;0;0,00;15;13;11,60;17;0;0,00;19;0;0,00;20;3;2,67;21;35;31,25;22;0;0,00;23;0;0,00;24;2;1,78;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;9;8,03;30;0;0,00
540587;Křešín;102;87;87;1;16;18,39;2;0;0,00;3;0;0,00;4;6;6,89;6;0;0,00;7;1;1,14;8;18;20,68;9;0;0,00;10;3;3,44;12;2;2,29;13;0;0,00;14;0;0,00;15;3;3,44;17;0;0,00;19;0;0,00;20;0;0,00;21;14;16,09;22;0;0,00;23;0;0,00;24;0;0,00;25;0;0,00;26;1;1,14;27;0;0,00;28;3;3,44;29;14;16,09;30;6;6,89
540625;Láz;485;334;331;1;27;8,15;2;0;0,00;3;0;0,00;4;29;8,76;6;0;0,00;7;12;3,62;8;25;7,55;9;6;1,81;10;2;0,60;12;3;0,90;13;2;0,60;14;1;0,30;15;30;9,06;17;0;0,00;19;0;0,00;20;25;7,55;21;129;38,97;22;0;0,00;23;0;0,00;24;6;1,81;25;0;0,00;26;2;0,60;27;1;0,30;28;1;0,30;29;30;9,06;30;0;0,00
564346;Lazsko;168;129;128;1;17;13,28;2;0;0,00;3;0;0,00;4;9;7,03;6;1;0,78;7;13;10,15;8;7;5,46;9;1;0,78;10;0;0,00;12;3;2,34;13;0;0,00;14;0;0,00;15;14;10,93;17;0;0,00;19;0;0,00;20;5;3,90;21;37;28,90;22;0;0,00;23;0;0,00;24;11;8,59;25;0;0,00;26;1;0,78;27;0;0,00;28;0;0,00;29;9;7,03;30;0;0,00
513521;Lešetice;151;109;109;1;8;7,33;2;1;0,91;3;0;0,00;4;9;8,25;6;0;0,00;7;7;6,42;8;10;9,17;9;1;0,91;10;5;4,58;12;0;0,00;13;0;0,00;14;0;0,00;15;5;4,58;17;0;0,00;19;0;0,00;20;5;4,58;21;35;32,11;22;1;0,91;23;0;0,00;24;7;6,42;25;0;0,00;26;0;0,00;27;0;0,00;28;1;0,91;29;14;12,84;30;0;0,00
598411;Lhota u Příbramě;398;266;263;1;28;10,64;2;0;0,00;3;0;0,00;4;18;6,84;6;0;0,00;7;10;3,80;8;29;11,02;9;3;1,14;10;5;1,90;12;4;1,52;13;1;0,38;14;0;0,00;15;24;9,12;17;0;0,00;19;0;0,00;20;8;3,04;21;99;37,64;22;0;0,00;23;1;0,38;24;11;4,18;25;0;0,00;26;0;0,00;27;1;0,38;28;1;0,38;29;20;7,60;30;0;0,00
540714;Malá Hraštice;802;537;531;1;62;11,67;2;0;0,00;3;0;0,00;4;33;6,21;6;1;0,18;7;39;7,34;8;23;4,33;9;12;2,25;10;3;0,56;12;5;0,94;13;0;0,00;14;3;0,56;15;63;11,86;17;0;0,00;19;0;0,00;20;19;3,57;21;192;36,15;22;1;0,18;23;1;0,18;24;15;2,82;25;0;0,00;26;4;0,75;27;1;0,18;28;1;0,18;29;49;9,22;30;4;0,75
